episode,time,origin_node,sfc,sf,schedule_node,schedule_prob
1,12700.0,pop5,sfc_1,a,pop0,0.10000000000000023
1,12700.0,pop5,sfc_1,a,pop1,0.09
1,12700.0,pop5,sfc_1,a,pop2,0.09
1,12700.0,pop5,sfc_1,a,pop3,0.09
1,12700.0,pop5,sfc_1,a,pop4,0.09
1,12700.0,pop5,sfc_1,a,pop5,0.09
1,12700.0,pop5,sfc_1,a,pop6,0.09
1,12700.0,pop5,sfc_1,a,pop7,0.09
1,12700.0,pop5,sfc_1,a,pop8,0.09
1,12700.0,pop5,sfc_1,a,pop9,0.09
1,12700.0,pop5,sfc_1,a,pop10,0.09
1,12700.0,pop5,sfc_1,b,pop0,0.0
1,12700.0,pop5,sfc_1,b,pop1,0.0
1,12700.0,pop5,sfc_1,b,pop2,0.0
1,12700.0,pop5,sfc_1,b,pop3,0.67
1,12700.0,pop5,sfc_1,b,pop4,0.0
1,12700.0,pop5,sfc_1,b,pop5,0.33
1,12700.0,pop5,sfc_1,b,pop6,0.0
1,12700.0,pop5,sfc_1,b,pop7,0.0
1,12700.0,pop5,sfc_1,b,pop8,0.0
1,12700.0,pop5,sfc_1,b,pop9,0.0
1,12700.0,pop5,sfc_1,b,pop10,0.0
1,12700.0,pop5,sfc_1,c,pop0,0
1,12700.0,pop5,sfc_1,c,pop1,0
1,12700.0,pop5,sfc_1,c,pop2,0
1,12700.0,pop5,sfc_1,c,pop3,0
1,12700.0,pop5,sfc_1,c,pop4,0
1,12700.0,pop5,sfc_1,c,pop5,1
1,12700.0,pop5,sfc_1,c,pop6,0
1,12700.0,pop5,sfc_1,c,pop7,0
1,12700.0,pop5,sfc_1,c,pop8,0
1,12700.0,pop5,sfc_1,c,pop9,0
1,12700.0,pop5,sfc_1,c,pop10,0
1,12700.0,pop6,sfc_1,a,pop0,0.10000000000000023
1,12700.0,pop6,sfc_1,a,pop1,0.09
1,12700.0,pop6,sfc_1,a,pop2,0.09
1,12700.0,pop6,sfc_1,a,pop3,0.09
1,12700.0,pop6,sfc_1,a,pop4,0.09
1,12700.0,pop6,sfc_1,a,pop5,0.09
1,12700.0,pop6,sfc_1,a,pop6,0.09
1,12700.0,pop6,sfc_1,a,pop7,0.09
1,12700.0,pop6,sfc_1,a,pop8,0.09
1,12700.0,pop6,sfc_1,a,pop9,0.09
1,12700.0,pop6,sfc_1,a,pop10,0.09
1,12700.0,pop6,sfc_1,b,pop0,0.10000000000000023
1,12700.0,pop6,sfc_1,b,pop1,0.09
1,12700.0,pop6,sfc_1,b,pop2,0.09
1,12700.0,pop6,sfc_1,b,pop3,0.09
1,12700.0,pop6,sfc_1,b,pop4,0.09
1,12700.0,pop6,sfc_1,b,pop5,0.09
1,12700.0,pop6,sfc_1,b,pop6,0.09
1,12700.0,pop6,sfc_1,b,pop7,0.09
1,12700.0,pop6,sfc_1,b,pop8,0.09
1,12700.0,pop6,sfc_1,b,pop9,0.09
1,12700.0,pop6,sfc_1,b,pop10,0.09
1,12700.0,pop6,sfc_1,c,pop0,0.10000000000000023
1,12700.0,pop6,sfc_1,c,pop1,0.09
1,12700.0,pop6,sfc_1,c,pop2,0.09
1,12700.0,pop6,sfc_1,c,pop3,0.09
1,12700.0,pop6,sfc_1,c,pop4,0.09
1,12700.0,pop6,sfc_1,c,pop5,0.09
1,12700.0,pop6,sfc_1,c,pop6,0.09
1,12700.0,pop6,sfc_1,c,pop7,0.09
1,12700.0,pop6,sfc_1,c,pop8,0.09
1,12700.0,pop6,sfc_1,c,pop9,0.09
1,12700.0,pop6,sfc_1,c,pop10,0.09
1,12700.0,pop7,sfc_1,a,pop0,0.10000000000000023
1,12700.0,pop7,sfc_1,a,pop1,0.09
1,12700.0,pop7,sfc_1,a,pop2,0.09
1,12700.0,pop7,sfc_1,a,pop3,0.09
1,12700.0,pop7,sfc_1,a,pop4,0.09
1,12700.0,pop7,sfc_1,a,pop5,0.09
1,12700.0,pop7,sfc_1,a,pop6,0.09
1,12700.0,pop7,sfc_1,a,pop7,0.09
1,12700.0,pop7,sfc_1,a,pop8,0.09
1,12700.0,pop7,sfc_1,a,pop9,0.09
1,12700.0,pop7,sfc_1,a,pop10,0.09
1,12700.0,pop7,sfc_1,b,pop0,0.10000000000000023
1,12700.0,pop7,sfc_1,b,pop1,0.09
1,12700.0,pop7,sfc_1,b,pop2,0.09
1,12700.0,pop7,sfc_1,b,pop3,0.09
1,12700.0,pop7,sfc_1,b,pop4,0.09
1,12700.0,pop7,sfc_1,b,pop5,0.09
1,12700.0,pop7,sfc_1,b,pop6,0.09
1,12700.0,pop7,sfc_1,b,pop7,0.09
1,12700.0,pop7,sfc_1,b,pop8,0.09
1,12700.0,pop7,sfc_1,b,pop9,0.09
1,12700.0,pop7,sfc_1,b,pop10,0.09
1,12700.0,pop7,sfc_1,c,pop0,0.10000000000000023
1,12700.0,pop7,sfc_1,c,pop1,0.09
1,12700.0,pop7,sfc_1,c,pop2,0.09
1,12700.0,pop7,sfc_1,c,pop3,0.09
1,12700.0,pop7,sfc_1,c,pop4,0.09
1,12700.0,pop7,sfc_1,c,pop5,0.09
1,12700.0,pop7,sfc_1,c,pop6,0.09
1,12700.0,pop7,sfc_1,c,pop7,0.09
1,12700.0,pop7,sfc_1,c,pop8,0.09
1,12700.0,pop7,sfc_1,c,pop9,0.09
1,12700.0,pop7,sfc_1,c,pop10,0.09
1,12700.0,pop8,sfc_1,a,pop0,0.10000000000000023
1,12700.0,pop8,sfc_1,a,pop1,0.09
1,12700.0,pop8,sfc_1,a,pop2,0.09
1,12700.0,pop8,sfc_1,a,pop3,0.09
1,12700.0,pop8,sfc_1,a,pop4,0.09
1,12700.0,pop8,sfc_1,a,pop5,0.09
1,12700.0,pop8,sfc_1,a,pop6,0.09
1,12700.0,pop8,sfc_1,a,pop7,0.09
1,12700.0,pop8,sfc_1,a,pop8,0.09
1,12700.0,pop8,sfc_1,a,pop9,0.09
1,12700.0,pop8,sfc_1,a,pop10,0.09
1,12700.0,pop8,sfc_1,b,pop0,0.010000000000000009
1,12700.0,pop8,sfc_1,b,pop1,0.0
1,12700.0,pop8,sfc_1,b,pop2,0.0
1,12700.0,pop8,sfc_1,b,pop3,0.0
1,12700.0,pop8,sfc_1,b,pop4,0.0
1,12700.0,pop8,sfc_1,b,pop5,0.0
1,12700.0,pop8,sfc_1,b,pop6,0.0
1,12700.0,pop8,sfc_1,b,pop7,0.0
1,12700.0,pop8,sfc_1,b,pop8,0.33
1,12700.0,pop8,sfc_1,b,pop9,0.33
1,12700.0,pop8,sfc_1,b,pop10,0.33
1,12700.0,pop8,sfc_1,c,pop0,0
1,12700.0,pop8,sfc_1,c,pop1,0
1,12700.0,pop8,sfc_1,c,pop2,0
1,12700.0,pop8,sfc_1,c,pop3,0
1,12700.0,pop8,sfc_1,c,pop4,0
1,12700.0,pop8,sfc_1,c,pop5,0
1,12700.0,pop8,sfc_1,c,pop6,0
1,12700.0,pop8,sfc_1,c,pop7,0
1,12700.0,pop8,sfc_1,c,pop8,1
1,12700.0,pop8,sfc_1,c,pop9,0
1,12700.0,pop8,sfc_1,c,pop10,0
1,12700.0,pop9,sfc_1,a,pop0,0.10000000000000023
1,12700.0,pop9,sfc_1,a,pop1,0.09
1,12700.0,pop9,sfc_1,a,pop2,0.09
1,12700.0,pop9,sfc_1,a,pop3,0.09
1,12700.0,pop9,sfc_1,a,pop4,0.09
1,12700.0,pop9,sfc_1,a,pop5,0.09
1,12700.0,pop9,sfc_1,a,pop6,0.09
1,12700.0,pop9,sfc_1,a,pop7,0.09
1,12700.0,pop9,sfc_1,a,pop8,0.09
1,12700.0,pop9,sfc_1,a,pop9,0.09
1,12700.0,pop9,sfc_1,a,pop10,0.09
1,12700.0,pop9,sfc_1,b,pop0,0
1,12700.0,pop9,sfc_1,b,pop1,0
1,12700.0,pop9,sfc_1,b,pop2,0
1,12700.0,pop9,sfc_1,b,pop3,0
1,12700.0,pop9,sfc_1,b,pop4,0
1,12700.0,pop9,sfc_1,b,pop5,0
1,12700.0,pop9,sfc_1,b,pop6,0
1,12700.0,pop9,sfc_1,b,pop7,0
1,12700.0,pop9,sfc_1,b,pop8,0
1,12700.0,pop9,sfc_1,b,pop9,1
1,12700.0,pop9,sfc_1,b,pop10,0
1,12700.0,pop9,sfc_1,c,pop0,0.0
1,12700.0,pop9,sfc_1,c,pop1,0.0
1,12700.0,pop9,sfc_1,c,pop2,0.5
1,12700.0,pop9,sfc_1,c,pop3,0.0
1,12700.0,pop9,sfc_1,c,pop4,0.0
1,12700.0,pop9,sfc_1,c,pop5,0.0
1,12700.0,pop9,sfc_1,c,pop6,0.0
1,12700.0,pop9,sfc_1,c,pop7,0.0
1,12700.0,pop9,sfc_1,c,pop8,0.0
1,12700.0,pop9,sfc_1,c,pop9,0.0
1,12700.0,pop9,sfc_1,c,pop10,0.5
1,12700.0,pop10,sfc_1,a,pop0,0.10000000000000023
1,12700.0,pop10,sfc_1,a,pop1,0.09
1,12700.0,pop10,sfc_1,a,pop2,0.09
1,12700.0,pop10,sfc_1,a,pop3,0.09
1,12700.0,pop10,sfc_1,a,pop4,0.09
1,12700.0,pop10,sfc_1,a,pop5,0.09
1,12700.0,pop10,sfc_1,a,pop6,0.09
1,12700.0,pop10,sfc_1,a,pop7,0.09
1,12700.0,pop10,sfc_1,a,pop8,0.09
1,12700.0,pop10,sfc_1,a,pop9,0.09
1,12700.0,pop10,sfc_1,a,pop10,0.09
1,12700.0,pop10,sfc_1,b,pop0,0
1,12700.0,pop10,sfc_1,b,pop1,1
1,12700.0,pop10,sfc_1,b,pop2,0
1,12700.0,pop10,sfc_1,b,pop3,0
1,12700.0,pop10,sfc_1,b,pop4,0
1,12700.0,pop10,sfc_1,b,pop5,0
1,12700.0,pop10,sfc_1,b,pop6,0
1,12700.0,pop10,sfc_1,b,pop7,0
1,12700.0,pop10,sfc_1,b,pop8,0
1,12700.0,pop10,sfc_1,b,pop9,0
1,12700.0,pop10,sfc_1,b,pop10,0
1,12700.0,pop10,sfc_1,c,pop0,0
1,12700.0,pop10,sfc_1,c,pop1,1
1,12700.0,pop10,sfc_1,c,pop2,0
1,12700.0,pop10,sfc_1,c,pop3,0
1,12700.0,pop10,sfc_1,c,pop4,0
1,12700.0,pop10,sfc_1,c,pop5,0
1,12700.0,pop10,sfc_1,c,pop6,0
1,12700.0,pop10,sfc_1,c,pop7,0
1,12700.0,pop10,sfc_1,c,pop8,0
1,12700.0,pop10,sfc_1,c,pop9,0
1,12700.0,pop10,sfc_1,c,pop10,0
1,12800.0,pop0,sfc_1,a,pop0,0.020000000000000018
1,12800.0,pop0,sfc_1,a,pop1,0.12
1,12800.0,pop0,sfc_1,a,pop2,0.0
1,12800.0,pop0,sfc_1,a,pop3,0.0
1,12800.0,pop0,sfc_1,a,pop4,0.12
1,12800.0,pop0,sfc_1,a,pop5,0.25
1,12800.0,pop0,sfc_1,a,pop6,0.0
1,12800.0,pop0,sfc_1,a,pop7,0.0
1,12800.0,pop0,sfc_1,a,pop8,0.25
1,12800.0,pop0,sfc_1,a,pop9,0.12
1,12800.0,pop0,sfc_1,a,pop10,0.12
1,12800.0,pop0,sfc_1,b,pop0,0.10000000000000023
1,12800.0,pop0,sfc_1,b,pop1,0.09
1,12800.0,pop0,sfc_1,b,pop2,0.09
1,12800.0,pop0,sfc_1,b,pop3,0.09
1,12800.0,pop0,sfc_1,b,pop4,0.09
1,12800.0,pop0,sfc_1,b,pop5,0.09
1,12800.0,pop0,sfc_1,b,pop6,0.09
1,12800.0,pop0,sfc_1,b,pop7,0.09
1,12800.0,pop0,sfc_1,b,pop8,0.09
1,12800.0,pop0,sfc_1,b,pop9,0.09
1,12800.0,pop0,sfc_1,b,pop10,0.09
1,12800.0,pop0,sfc_1,c,pop0,0.10000000000000023
1,12800.0,pop0,sfc_1,c,pop1,0.09
1,12800.0,pop0,sfc_1,c,pop2,0.09
1,12800.0,pop0,sfc_1,c,pop3,0.09
1,12800.0,pop0,sfc_1,c,pop4,0.09
1,12800.0,pop0,sfc_1,c,pop5,0.09
1,12800.0,pop0,sfc_1,c,pop6,0.09
1,12800.0,pop0,sfc_1,c,pop7,0.09
1,12800.0,pop0,sfc_1,c,pop8,0.09
1,12800.0,pop0,sfc_1,c,pop9,0.09
1,12800.0,pop0,sfc_1,c,pop10,0.09
1,12800.0,pop1,sfc_1,a,pop0,0.10000000000000023
1,12800.0,pop1,sfc_1,a,pop1,0.09
1,12800.0,pop1,sfc_1,a,pop2,0.09
1,12800.0,pop1,sfc_1,a,pop3,0.09
1,12800.0,pop1,sfc_1,a,pop4,0.09
1,12800.0,pop1,sfc_1,a,pop5,0.09
1,12800.0,pop1,sfc_1,a,pop6,0.09
1,12800.0,pop1,sfc_1,a,pop7,0.09
1,12800.0,pop1,sfc_1,a,pop8,0.09
1,12800.0,pop1,sfc_1,a,pop9,0.09
1,12800.0,pop1,sfc_1,a,pop10,0.09
1,12800.0,pop1,sfc_1,b,pop0,0
1,12800.0,pop1,sfc_1,b,pop1,0
1,12800.0,pop1,sfc_1,b,pop2,0
1,12800.0,pop1,sfc_1,b,pop3,1
1,12800.0,pop1,sfc_1,b,pop4,0
1,12800.0,pop1,sfc_1,b,pop5,0
1,12800.0,pop1,sfc_1,b,pop6,0
1,12800.0,pop1,sfc_1,b,pop7,0
1,12800.0,pop1,sfc_1,b,pop8,0
1,12800.0,pop1,sfc_1,b,pop9,0
1,12800.0,pop1,sfc_1,b,pop10,0
1,12800.0,pop1,sfc_1,c,pop0,0
1,12800.0,pop1,sfc_1,c,pop1,1
1,12800.0,pop1,sfc_1,c,pop2,0
1,12800.0,pop1,sfc_1,c,pop3,0
1,12800.0,pop1,sfc_1,c,pop4,0
1,12800.0,pop1,sfc_1,c,pop5,0
1,12800.0,pop1,sfc_1,c,pop6,0
1,12800.0,pop1,sfc_1,c,pop7,0
1,12800.0,pop1,sfc_1,c,pop8,0
1,12800.0,pop1,sfc_1,c,pop9,0
1,12800.0,pop1,sfc_1,c,pop10,0
1,12800.0,pop2,sfc_1,a,pop0,0.10000000000000023
1,12800.0,pop2,sfc_1,a,pop1,0.09
1,12800.0,pop2,sfc_1,a,pop2,0.09
1,12800.0,pop2,sfc_1,a,pop3,0.09
1,12800.0,pop2,sfc_1,a,pop4,0.09
1,12800.0,pop2,sfc_1,a,pop5,0.09
1,12800.0,pop2,sfc_1,a,pop6,0.09
1,12800.0,pop2,sfc_1,a,pop7,0.09
1,12800.0,pop2,sfc_1,a,pop8,0.09
1,12800.0,pop2,sfc_1,a,pop9,0.09
1,12800.0,pop2,sfc_1,a,pop10,0.09
1,12800.0,pop2,sfc_1,b,pop0,0.10000000000000023
1,12800.0,pop2,sfc_1,b,pop1,0.09
1,12800.0,pop2,sfc_1,b,pop2,0.09
1,12800.0,pop2,sfc_1,b,pop3,0.09
1,12800.0,pop2,sfc_1,b,pop4,0.09
1,12800.0,pop2,sfc_1,b,pop5,0.09
1,12800.0,pop2,sfc_1,b,pop6,0.09
1,12800.0,pop2,sfc_1,b,pop7,0.09
1,12800.0,pop2,sfc_1,b,pop8,0.09
1,12800.0,pop2,sfc_1,b,pop9,0.09
1,12800.0,pop2,sfc_1,b,pop10,0.09
1,12800.0,pop2,sfc_1,c,pop0,0.10000000000000023
1,12800.0,pop2,sfc_1,c,pop1,0.09
1,12800.0,pop2,sfc_1,c,pop2,0.09
1,12800.0,pop2,sfc_1,c,pop3,0.09
1,12800.0,pop2,sfc_1,c,pop4,0.09
1,12800.0,pop2,sfc_1,c,pop5,0.09
1,12800.0,pop2,sfc_1,c,pop6,0.09
1,12800.0,pop2,sfc_1,c,pop7,0.09
1,12800.0,pop2,sfc_1,c,pop8,0.09
1,12800.0,pop2,sfc_1,c,pop9,0.09
1,12800.0,pop2,sfc_1,c,pop10,0.09
1,12800.0,pop3,sfc_1,a,pop0,0.10000000000000023
1,12800.0,pop3,sfc_1,a,pop1,0.09
1,12800.0,pop3,sfc_1,a,pop2,0.09
1,12800.0,pop3,sfc_1,a,pop3,0.09
1,12800.0,pop3,sfc_1,a,pop4,0.09
1,12800.0,pop3,sfc_1,a,pop5,0.09
1,12800.0,pop3,sfc_1,a,pop6,0.09
1,12800.0,pop3,sfc_1,a,pop7,0.09
1,12800.0,pop3,sfc_1,a,pop8,0.09
1,12800.0,pop3,sfc_1,a,pop9,0.09
1,12800.0,pop3,sfc_1,a,pop10,0.09
1,12800.0,pop3,sfc_1,b,pop0,0.10000000000000023
1,12800.0,pop3,sfc_1,b,pop1,0.09
1,12800.0,pop3,sfc_1,b,pop2,0.09
1,12800.0,pop3,sfc_1,b,pop3,0.09
1,12800.0,pop3,sfc_1,b,pop4,0.09
1,12800.0,pop3,sfc_1,b,pop5,0.09
1,12800.0,pop3,sfc_1,b,pop6,0.09
1,12800.0,pop3,sfc_1,b,pop7,0.09
1,12800.0,pop3,sfc_1,b,pop8,0.09
1,12800.0,pop3,sfc_1,b,pop9,0.09
1,12800.0,pop3,sfc_1,b,pop10,0.09
1,12800.0,pop3,sfc_1,c,pop0,0.010000000000000009
1,12800.0,pop3,sfc_1,c,pop1,0.0
1,12800.0,pop3,sfc_1,c,pop2,0.0
1,12800.0,pop3,sfc_1,c,pop3,0.33
1,12800.0,pop3,sfc_1,c,pop4,0.33
1,12800.0,pop3,sfc_1,c,pop5,0.0
1,12800.0,pop3,sfc_1,c,pop6,0.0
1,12800.0,pop3,sfc_1,c,pop7,0.0
1,12800.0,pop3,sfc_1,c,pop8,0.33
1,12800.0,pop3,sfc_1,c,pop9,0.0
1,12800.0,pop3,sfc_1,c,pop10,0.0
1,12800.0,pop4,sfc_1,a,pop0,0.10000000000000023
1,12800.0,pop4,sfc_1,a,pop1,0.09
1,12800.0,pop4,sfc_1,a,pop2,0.09
1,12800.0,pop4,sfc_1,a,pop3,0.09
1,12800.0,pop4,sfc_1,a,pop4,0.09
1,12800.0,pop4,sfc_1,a,pop5,0.09
1,12800.0,pop4,sfc_1,a,pop6,0.09
1,12800.0,pop4,sfc_1,a,pop7,0.09
1,12800.0,pop4,sfc_1,a,pop8,0.09
1,12800.0,pop4,sfc_1,a,pop9,0.09
1,12800.0,pop4,sfc_1,a,pop10,0.09
1,12800.0,pop4,sfc_1,b,pop0,0
1,12800.0,pop4,sfc_1,b,pop1,0
1,12800.0,pop4,sfc_1,b,pop2,0
1,12800.0,pop4,sfc_1,b,pop3,1
1,12800.0,pop4,sfc_1,b,pop4,0
1,12800.0,pop4,sfc_1,b,pop5,0
1,12800.0,pop4,sfc_1,b,pop6,0
1,12800.0,pop4,sfc_1,b,pop7,0
1,12800.0,pop4,sfc_1,b,pop8,0
1,12800.0,pop4,sfc_1,b,pop9,0
1,12800.0,pop4,sfc_1,b,pop10,0
1,12800.0,pop4,sfc_1,c,pop0,0.10000000000000023
1,12800.0,pop4,sfc_1,c,pop1,0.09
1,12800.0,pop4,sfc_1,c,pop2,0.09
1,12800.0,pop4,sfc_1,c,pop3,0.09
1,12800.0,pop4,sfc_1,c,pop4,0.09
1,12800.0,pop4,sfc_1,c,pop5,0.09
1,12800.0,pop4,sfc_1,c,pop6,0.09
1,12800.0,pop4,sfc_1,c,pop7,0.09
1,12800.0,pop4,sfc_1,c,pop8,0.09
1,12800.0,pop4,sfc_1,c,pop9,0.09
1,12800.0,pop4,sfc_1,c,pop10,0.09
1,12800.0,pop5,sfc_1,a,pop0,0.10000000000000023
1,12800.0,pop5,sfc_1,a,pop1,0.09
1,12800.0,pop5,sfc_1,a,pop2,0.09
1,12800.0,pop5,sfc_1,a,pop3,0.09
1,12800.0,pop5,sfc_1,a,pop4,0.09
1,12800.0,pop5,sfc_1,a,pop5,0.09
1,12800.0,pop5,sfc_1,a,pop6,0.09
1,12800.0,pop5,sfc_1,a,pop7,0.09
1,12800.0,pop5,sfc_1,a,pop8,0.09
1,12800.0,pop5,sfc_1,a,pop9,0.09
1,12800.0,pop5,sfc_1,a,pop10,0.09
1,12800.0,pop5,sfc_1,b,pop0,0.0
1,12800.0,pop5,sfc_1,b,pop1,0.0
1,12800.0,pop5,sfc_1,b,pop2,0.0
1,12800.0,pop5,sfc_1,b,pop3,0.0
1,12800.0,pop5,sfc_1,b,pop4,0.0
1,12800.0,pop5,sfc_1,b,pop5,1.0
1,12800.0,pop5,sfc_1,b,pop6,0.0
1,12800.0,pop5,sfc_1,b,pop7,0.0
1,12800.0,pop5,sfc_1,b,pop8,0.0
1,12800.0,pop5,sfc_1,b,pop9,0.0
1,12800.0,pop5,sfc_1,b,pop10,0.0
1,12800.0,pop5,sfc_1,c,pop0,0.0
1,12800.0,pop5,sfc_1,c,pop1,0.0
1,12800.0,pop5,sfc_1,c,pop2,0.0
1,12800.0,pop5,sfc_1,c,pop3,0.0
1,12800.0,pop5,sfc_1,c,pop4,0.0
1,12800.0,pop5,sfc_1,c,pop5,0.5
1,12800.0,pop5,sfc_1,c,pop6,0.0
1,12800.0,pop5,sfc_1,c,pop7,0.0
1,12800.0,pop5,sfc_1,c,pop8,0.5
1,12800.0,pop5,sfc_1,c,pop9,0.0
1,12800.0,pop5,sfc_1,c,pop10,0.0
1,12800.0,pop6,sfc_1,a,pop0,0.10000000000000023
1,12800.0,pop6,sfc_1,a,pop1,0.09
1,12800.0,pop6,sfc_1,a,pop2,0.09
1,12800.0,pop6,sfc_1,a,pop3,0.09
1,12800.0,pop6,sfc_1,a,pop4,0.09
1,12800.0,pop6,sfc_1,a,pop5,0.09
1,12800.0,pop6,sfc_1,a,pop6,0.09
1,12800.0,pop6,sfc_1,a,pop7,0.09
1,12800.0,pop6,sfc_1,a,pop8,0.09
1,12800.0,pop6,sfc_1,a,pop9,0.09
1,12800.0,pop6,sfc_1,a,pop10,0.09
1,12800.0,pop6,sfc_1,b,pop0,0.10000000000000023
1,12800.0,pop6,sfc_1,b,pop1,0.09
1,12800.0,pop6,sfc_1,b,pop2,0.09
1,12800.0,pop6,sfc_1,b,pop3,0.09
1,12800.0,pop6,sfc_1,b,pop4,0.09
1,12800.0,pop6,sfc_1,b,pop5,0.09
1,12800.0,pop6,sfc_1,b,pop6,0.09
1,12800.0,pop6,sfc_1,b,pop7,0.09
1,12800.0,pop6,sfc_1,b,pop8,0.09
1,12800.0,pop6,sfc_1,b,pop9,0.09
1,12800.0,pop6,sfc_1,b,pop10,0.09
1,12800.0,pop6,sfc_1,c,pop0,0.10000000000000023
1,12800.0,pop6,sfc_1,c,pop1,0.09
1,12800.0,pop6,sfc_1,c,pop2,0.09
1,12800.0,pop6,sfc_1,c,pop3,0.09
1,12800.0,pop6,sfc_1,c,pop4,0.09
1,12800.0,pop6,sfc_1,c,pop5,0.09
1,12800.0,pop6,sfc_1,c,pop6,0.09
1,12800.0,pop6,sfc_1,c,pop7,0.09
1,12800.0,pop6,sfc_1,c,pop8,0.09
1,12800.0,pop6,sfc_1,c,pop9,0.09
1,12800.0,pop6,sfc_1,c,pop10,0.09
1,12800.0,pop7,sfc_1,a,pop0,0.10000000000000023
1,12800.0,pop7,sfc_1,a,pop1,0.09
1,12800.0,pop7,sfc_1,a,pop2,0.09
1,12800.0,pop7,sfc_1,a,pop3,0.09
1,12800.0,pop7,sfc_1,a,pop4,0.09
1,12800.0,pop7,sfc_1,a,pop5,0.09
1,12800.0,pop7,sfc_1,a,pop6,0.09
1,12800.0,pop7,sfc_1,a,pop7,0.09
1,12800.0,pop7,sfc_1,a,pop8,0.09
1,12800.0,pop7,sfc_1,a,pop9,0.09
1,12800.0,pop7,sfc_1,a,pop10,0.09
1,12800.0,pop7,sfc_1,b,pop0,0.10000000000000023
1,12800.0,pop7,sfc_1,b,pop1,0.09
1,12800.0,pop7,sfc_1,b,pop2,0.09
1,12800.0,pop7,sfc_1,b,pop3,0.09
1,12800.0,pop7,sfc_1,b,pop4,0.09
1,12800.0,pop7,sfc_1,b,pop5,0.09
1,12800.0,pop7,sfc_1,b,pop6,0.09
1,12800.0,pop7,sfc_1,b,pop7,0.09
1,12800.0,pop7,sfc_1,b,pop8,0.09
1,12800.0,pop7,sfc_1,b,pop9,0.09
1,12800.0,pop7,sfc_1,b,pop10,0.09
1,12800.0,pop7,sfc_1,c,pop0,0.10000000000000023
1,12800.0,pop7,sfc_1,c,pop1,0.09
1,12800.0,pop7,sfc_1,c,pop2,0.09
1,12800.0,pop7,sfc_1,c,pop3,0.09
1,12800.0,pop7,sfc_1,c,pop4,0.09
1,12800.0,pop7,sfc_1,c,pop5,0.09
1,12800.0,pop7,sfc_1,c,pop6,0.09
1,12800.0,pop7,sfc_1,c,pop7,0.09
1,12800.0,pop7,sfc_1,c,pop8,0.09
1,12800.0,pop7,sfc_1,c,pop9,0.09
1,12800.0,pop7,sfc_1,c,pop10,0.09
1,12800.0,pop8,sfc_1,a,pop0,0.10000000000000023
1,12800.0,pop8,sfc_1,a,pop1,0.09
1,12800.0,pop8,sfc_1,a,pop2,0.09
1,12800.0,pop8,sfc_1,a,pop3,0.09
1,12800.0,pop8,sfc_1,a,pop4,0.09
1,12800.0,pop8,sfc_1,a,pop5,0.09
1,12800.0,pop8,sfc_1,a,pop6,0.09
1,12800.0,pop8,sfc_1,a,pop7,0.09
1,12800.0,pop8,sfc_1,a,pop8,0.09
1,12800.0,pop8,sfc_1,a,pop9,0.09
1,12800.0,pop8,sfc_1,a,pop10,0.09
1,12800.0,pop8,sfc_1,b,pop0,0.0
1,12800.0,pop8,sfc_1,b,pop1,0.0
1,12800.0,pop8,sfc_1,b,pop2,0.0
1,12800.0,pop8,sfc_1,b,pop3,0.5
1,12800.0,pop8,sfc_1,b,pop4,0.0
1,12800.0,pop8,sfc_1,b,pop5,0.0
1,12800.0,pop8,sfc_1,b,pop6,0.0
1,12800.0,pop8,sfc_1,b,pop7,0.0
1,12800.0,pop8,sfc_1,b,pop8,0.0
1,12800.0,pop8,sfc_1,b,pop9,0.5
1,12800.0,pop8,sfc_1,b,pop10,0.0
1,12800.0,pop8,sfc_1,c,pop0,0.10000000000000023
1,12800.0,pop8,sfc_1,c,pop1,0.09
1,12800.0,pop8,sfc_1,c,pop2,0.09
1,12800.0,pop8,sfc_1,c,pop3,0.09
1,12800.0,pop8,sfc_1,c,pop4,0.09
1,12800.0,pop8,sfc_1,c,pop5,0.09
1,12800.0,pop8,sfc_1,c,pop6,0.09
1,12800.0,pop8,sfc_1,c,pop7,0.09
1,12800.0,pop8,sfc_1,c,pop8,0.09
1,12800.0,pop8,sfc_1,c,pop9,0.09
1,12800.0,pop8,sfc_1,c,pop10,0.09
1,12800.0,pop9,sfc_1,a,pop0,0.10000000000000023
1,12800.0,pop9,sfc_1,a,pop1,0.09
1,12800.0,pop9,sfc_1,a,pop2,0.09
1,12800.0,pop9,sfc_1,a,pop3,0.09
1,12800.0,pop9,sfc_1,a,pop4,0.09
1,12800.0,pop9,sfc_1,a,pop5,0.09
1,12800.0,pop9,sfc_1,a,pop6,0.09
1,12800.0,pop9,sfc_1,a,pop7,0.09
1,12800.0,pop9,sfc_1,a,pop8,0.09
1,12800.0,pop9,sfc_1,a,pop9,0.09
1,12800.0,pop9,sfc_1,a,pop10,0.09
1,12800.0,pop9,sfc_1,b,pop0,0
1,12800.0,pop9,sfc_1,b,pop1,0
1,12800.0,pop9,sfc_1,b,pop2,0
1,12800.0,pop9,sfc_1,b,pop3,0
1,12800.0,pop9,sfc_1,b,pop4,0
1,12800.0,pop9,sfc_1,b,pop5,0
1,12800.0,pop9,sfc_1,b,pop6,0
1,12800.0,pop9,sfc_1,b,pop7,0
1,12800.0,pop9,sfc_1,b,pop8,0
1,12800.0,pop9,sfc_1,b,pop9,0
1,12800.0,pop9,sfc_1,b,pop10,1
1,12800.0,pop9,sfc_1,c,pop0,0
